2.76E+00,0.00E+00
5.76E+00,0.00E+00
7.60E+00,3.65E-02
8.43E+00,1.04E-01
8.80E+00,1.73E-01
9.30E+00,2.41E-01
9.76E+00,3.08E-01
1.02E+01,3.73E-01
1.07E+01,4.44E-01
1.14E+01,5.07E-01
1.23E+01,5.75E-01
1.33E+01,6.37E-01
1.46E+01,7.01E-01
1.61E+01,7.61E-01
1.77E+01,8.15E-01
1.98E+01,8.66E-01
2.21E+01,9.09E-01
2.46E+01,9.48E-01
2.73E+01,9.78E-01
3.02E+01,9.94E-01
3.32E+01,1.00E+00
3.62E+01,1.00E+00
3.93E+01,1.00E+00
4.20E+01,1.00E+00
